no,ELE,SLP,TMP,PPT,AREA
BR_0000558,215.37,0.53,27.48,1340.82,49900
BR_0000561,87.01,0.23,27.77,1604.4,4210
BR_0000563,87.27,0.19,27.61,1670.75,3990
BR_0000565,81.26,0.23,27.71,1665.61,12600
BR_0000570,458.63,0.82,26.43,1166.07,25500
BR_0000571,458.4210296,0.857004901,26.43033795,1166.067746,25616.7
BR_0000574,472.82,0.94,26.99,1008.72,15600
BR_0000586,415.95,0.76,26.7,1039.9,140000
BR_0000593,427.0996355,0.801602299,26.98389435,644.1799268,17719.16
BR_0000601,390.86,0.7,26.8,916.28,235000
BR_0000604,504.9069789,1.108559384,26.41487019,806.4029304,520.8577
BR_0000605,418.08,0.82,26.56,837.55,19200
BR_0000607,390.31,0.75,26.77,898.24,43400
BR_0000608,359.3295952,0.745832754,26.9735374,979.4162587,51466.67
BR_0000609,359.22,0.74,26.97,979.42,51400
BR_0000614,149.92,0.24,27.52,1371.28,11200
BR_0000617,202.33,0.49,27.18,1255.02,21800
BR_0000625,302.92,0.91,26.51,846.88,3640
BR_0000628,331.82,1,26.35,706.65,2370
BR_0000629,306.03,0.93,26.63,746.56,2800
BR_0000633,150.78,0.43,27.55,798.41,46
BR_0000635,176.77,0.74,27.01,805.67,2680
BR_0000639,522.01,2.45,26.42,1273.71,223
BR_0000642,225.29,1.02,26.97,861.54,4100
BR_0000646,572.89,0.68,25.8,650.43,3460
BR_0000649,553.19,1.02,25.55,765.75,3530
BR_0000650,542.28,1.08,25.61,816.73,6000
BR_0000655,617.03,0.82,25.37,832.45,4230
BR_0000657,529.7,1.05,25.61,879.81,8840
BR_0000659,454.81,0.86,26.15,752.3,39600
BR_0000665,324.48,0.73,26.93,751.53,17300
BR_0000670,242.07,0.84,27.67,809.43,7690
BR_0000671,210.0458796,0.719776245,27.79122377,803.9372747,9788.273
BR_0000672,160.7233665,0.315093399,27.95088788,794.156062,1134.826
BR_0000674,114.9255984,0.334314336,28.03800754,777.2112032,3062.397
BR_0000682,490.35,0.96,25.2,862.88,4560
BR_0000684,452.67,0.96,25.33,859.38,8580
BR_0000685,401.12,0.88,25.95,845.17,15200
BR_0000687,483.3082342,1.934977815,24.80452058,653.3383266,1682.891
BR_0000689,372.62,0.91,25.85,782.41,21600
BR_0000691,426.1917147,1.025975618,26.03811479,594.0542921,6293.861
BR_0000692,375.14,0.88,26.14,614.78,9710
BR_0000695,340.72,0.89,26.22,726.93,38100
BR_0000710,388.25,0.94,24.98,777.07,3450
BR_0000711,392.81,1.11,24.84,925.89,875
BR_0000713,309.31,0.87,25.09,972.84,2950
BR_0000715,604.57,0.57,24.03,622.84,5030
BR_0000717,555.71,0.49,24.38,557.58,13700
BR_0000725,170.52,0.96,25.21,1131.52,472
BR_0000727,270.04,0.96,25.19,1047.37,692
BR_0000730,628.49,1.31,23.5,548.56,1560
BR_0000733,495.17,1.16,23.99,623.81,5580
BR_0000740,421.69,1.03,24.2,747.99,7290
BR_0000746,162.55,0.72,24.54,1380.32,372
BR_0000751,685.31,1.05,23.28,833.17,2960
BR_0000755,348.62,0.99,24.05,1371.53,1310
BR_0000757,630.08,0.86,22.84,680.03,2610
BR_0000760,546.92,1.1,23.1,842.38,4910
BR_0000763,288.13,1.01,23.89,1407.36,756
BR_0000766,251.1,1.23,24.29,1534.33,787
BR_0000768,631.35,1.17,23.45,1118.25,767
BR_0000769,662.49,0.91,22.86,938.98,1170
BR_0000770,580.82,1.11,23.28,1070.55,2900
BR_0000772,505.41,1.09,23.55,1211.81,3560
BR_0000773,661.4,1.11,23.45,994.52,1340
BR_0000774,586.9717371,1.15052294,23.47289061,1076.65412,1918.934
BR_0000775,498.93,1.1,23.55,1130.97,2600
BR_0000784,1002.23,2.16,20.97,1586.96,757
BR_0000788,780.47,0.91,21.53,1411.18,296
BR_0000793,975.13,1.33,21.25,1532.11,569
BR_0000798,709.88,0.62,22.1,1416.6,650
BR_0000805,844.18,0.76,21.17,1472.56,1040
BR_0000807,850.82,0.81,21.13,1489.87,1910
BR_0000809,1005.86,0.78,21.46,1547.52,338
BR_0000812,864.01,0.98,21.84,1470.64,1560
BR_0000818,681.17,0.71,22.95,1307.37,769
BR_0000820,703.11,0.72,22.88,1364.56,471
BR_0000823,1002.43,0.86,20.31,1454.17,462
BR_0000829,1017.687512,0.958493133,20.23767838,1464.903704,573.2303
BR_0000837,1002.23,0.96,20.33,1479.89,2770
BR_0000840,993.57,1.05,20.38,1503.43,4120
BR_0000841,943.57,1.44,21.21,1546.95,670
BR_0000868,908.49,1,21.16,1474.24,8750
BR_0000872,917.65,1.03,22.38,1465.57,1730
BR_0000873,887.73,1.15,22.58,1419.98,2214.8
BR_0000874,893.03,0.95,22.93,1364.64,970
BR_0000876,911.01,0.84,22.7,1424.04,1200
BR_0000879,862.81,0.88,22.99,1351.39,5186.2
BR_0000880,791.32,0.81,22.27,1316.1,62200
BR_0000883,1174.37,1.72,19.63,1523.4,175
BR_0000890,1102.9,1.63,19.63,1545.87,1550
BR_0000898,987.91,1.49,20.99,1494.49,3730
BR_0000904,901.83,1.22,21.24,1457.22,7080
BR_0000906,791.52,0.85,22.28,1340.98,238
BR_0000909,772.24,0.79,22.32,1320.53,469
BR_0000914,834.24,1.07,21.54,1393.88,10700
BR_0000915,638.57,0.52,23.09,1073.14,826
BR_0000921,1025.99,1.86,21.23,1323.56,3980
BR_0000925,905.82,2.32,21.79,1015.51,1420
BR_0000929,792.86,1.32,22.26,1003.04,4350
BR_0000931,868.71,1.41,22.71,1106.46,532
BR_0000935,851.11,0.63,22.73,1033.94,1310
BR_0000937,756.76,1.9,23.33,1438.87,464
BR_0000939,792.5,1.25,23.4,1388.07,248
BR_0000940,693.26,0.95,23.76,1363.19,2000
BR_0000941,677.1,0.9,23.76,1368.77,7750
BR_0000945,660.25,0.79,23.71,1282.02,1590
BR_0000946,762.89,1.42,23.56,1344.85,551
BR_0000970,877.98,0.8,22.72,1372.29,5360
BR_0000973,793.07,0.68,23.43,1307.43,424
BR_0000974,736.47,0.71,23.49,1292.33,680
BR_0000975,817.26,1.01,23.59,1311.54,553
BR_0000980,887.34,0.94,23.21,1290.7,210
BR_0000982,760.62,0.6,23.63,1141,5700
BR_0000983,701.16,0.75,23.59,1258.92,40900
BR_0000989,784.72,1.77,23.64,1304.65,3020
BR_0000990,882.94,1.14,24.25,1334.57,3160
BR_0000992,780.94,1.23,24.15,1365.6,11800
BR_0000994,753.24,1.03,24.04,1308.79,18600
BR_0000995,778.4,0.66,23.95,1133.31,2300
BR_0000999,725.37,0.95,24.04,1260.22,24600
BR_0001001,688.13,0.57,24.32,1057.87,3230
BR_0001004,745.11,0.86,22.94,1267.32,194000
BR_0001009,628.48,0.64,25.03,892.04,624
BR_0001013,660.66,0.76,23.63,908.82,12200
BR_0001015,634.82,0.88,23.91,847.41,29400
BR_0001019,732.53,0.68,24.46,1091.46,5850
BR_0001020,736,0.64,24.46,1133.11,12600
BR_0001021,732.59,0.56,24.39,1009.33,2380
BR_0001024,721.64,0.65,24.53,1098.55,16300
BR_0001027,709.67,0.8,23.25,1194.07,271000
BR_0001029,791.98,0.45,24.87,1021.21,3900
BR_0001037,794.9,0.48,24.79,1016.13,5540
BR_0001040,759.67,0.49,24.67,1006.03,9550
BR_0001041,761.46,0.44,24.81,1047.38,29600
BR_0001042,753.92,0.46,24.87,1024.55,31000
BR_0001043,710.59,0.77,23.39,1186.11,309000
BR_0001044,705.62,0.78,23.52,1181.71,314000
BR_0001050,776.26,0.28,25.15,1195.29,4950
BR_0001052,793.88,0.26,25.27,1254.7,6350
BR_0001054,761.99,0.38,24.86,981.8,4470
BR_0001057,758.66,0.43,25.39,1270.85,5380
BR_0001060,805.6,0.16,25.29,1227.84,2710
BR_0001065,757.7,0.43,25.26,1093.37,33100
BR_0001068,717.13,0.48,25.29,1080.91,39600
BR_0001069,736.33,0.58,25.47,1102.73,6930
BR_0001074,663.88,0.61,25.58,1019.03,22000
BR_0001079,780.69,1.66,23.78,586.44,6750
BR_0001089,507.12,0.56,25.4,445.64,3540
BR_0001090,444.6048838,0.391994193,26.00067031,420.259929,3183.701
BR_0001095,661.83,0.74,24.53,997.45,561000
BR_0001099,579.58,0.8,24.99,746.46,9660
BR_0001110,636.08,0.75,24.6,980.76,631000
BR_0001111,156.98,0.52,25.87,934.99,735
BR_0001117,484.2,0.66,24.99,495.41,7300
BR_0001118,489.76,0.77,25.12,515.52,8730
BR_0001121,394.41,0.71,25.23,595.66,15900
BR_0001123,300.42,0.7,25.11,727.32,2940
BR_0001124,247.08,0.63,25.19,816.02,4480
BR_0001132,466.69,0.75,24.6,560.42,18300
BR_0001133,435.41,0.73,24.64,556.43,26100
BR_0001137,394.07,0.72,24.79,613.24,35200
BR_0001138,289.1,0.65,24.93,728.39,2890
BR_0001139,240.01,0.56,25.08,943.87,4380
BR_0001140,196.45,0.42,25.1,1197.16,1200
BR_0001141,196.45,0.42,25.1,1197.16,1200
BR_0001144,242.3,0.41,24.76,865.88,1210
BR_0001148,214.08,0.51,24.83,1016.03,3210
BR_0001150,189.97,0.46,24.89,1090.49,4480
BR_0001151,184.39,0.45,24.93,1122.79,4700
BR_0001158,199.73,0.13,24.77,1065.38,175
BR_0001159,191.99,0.4,24.77,1107.64,390
BR_0001162,962.79,1.35,22.44,710.39,6180
BR_0001165,875.69,0.99,23.26,774.61,731
BR_0001172,651.21,1.2,23.39,682.14,32000
BR_0001176,639.88,0.87,23.77,663.45,5040
BR_0001177,540.76,0.69,24.06,622.09,7130
BR_0001190,330.18,1.1,24.02,1269.97,270
BR_0001191,227.93,0.72,24.44,1500.8,1110
BR_0001192,338.21,1.27,23.88,1360.43,1110
BR_0001196,263.58,0.61,24.89,1721.21,263
BR_0001198,1028.922223,2.969370976,22.6623052,791.635742,2266.14
BR_0001199,924.15,3.07,23.07,720.76,3370
BR_0001205,673.81,1.34,23.72,630.63,13500
BR_0001209,685.27,1.43,23.37,665.02,32500
BR_0001213,628.26,1.45,23.37,727.98,47200
BR_0001215,642.72,1.7,22.91,768.89,2730
BR_0001218,601.28,1.44,23.47,777.07,54000
BR_0001222,232.12,1.55,24.53,1298.24,1180
BR_0001223,300.15,0.92,24,868.25,827
BR_0001224,268.08,1.05,24.02,972.5,2260
BR_0001226,310.74,1.46,24.14,1062.3,997
BR_0001227,266.37,1.19,24.1,1038.07,3850
BR_0001228,262.52,1.17,24.13,1077.48,3950
BR_0001231,922.08,1.13,22.81,808.74,5520
BR_0001234,864.93,0.97,22.77,769.28,16400
BR_0001237,777.78,1.03,22.98,754.42,26100
BR_0001239,847.07,0.95,22.3,702.43,1440
BR_0001242,719,1.04,23.14,788.75,29400
BR_0001250,924.42,1.73,21.46,1122.89,7720
BR_0001252,928.64,1.23,22.13,936.88,4050
BR_0001255,842.5,0.98,22.75,887.31,2290
BR_0001256,834.87,1.53,22.51,994.15,23400
BR_0001258,1040.497226,2.470494316,20.75598306,1239.478205,206.8277
BR_0001260,882.79,1.55,21.49,1148.84,2850
BR_0001262,916.66,1.52,21.88,1121.12,1720
BR_0001272,795.03,1.48,22.78,912.56,1180
BR_0001274,807.03,1.55,22.56,986.45,40600
BR_0001279,777.27,1.59,23.56,841.07,1350
BR_0001283,634.33,1.69,23.83,860.61,1900
BR_0001285,721.16,1.56,23.16,761.63,2820
BR_0001293,246.88,1.27,24.75,1085.39,751
BR_0001294,586.61,1.64,23.3,952.21,936
BR_0001298,308.74,1.09,24.54,1053.79,1800
BR_0001299,291.91,1.09,24.62,1059.09,1980
BR_0001304,313.73,0.92,24.43,1018.54,4720
BR_0001306,641.69,1.31,22.81,990.77,2080
BR_0001308,604.55,1.45,23.1,948.94,5100
BR_0001313,439.84,1.13,23.7,952.6,13700
BR_0001320,502.8351662,1.323093269,23.25727556,1033.145391,719.267
BR_0001323,479.32,1.62,23.37,1029.39,424
BR_0001326,338.75,0.88,23.73,1059.11,6930
BR_0001327,446.9902351,1.629695131,23.44487019,1082.493568,1484.391
BR_0001330,439.27,1.56,23.51,1080.87,2500
BR_0001332,370.93,1.35,23.67,1090.17,4190
BR_0001333,333.63,1.04,23.89,1080.21,12000
BR_0001345,738.5133966,0.60628708,20.71474383,1289.424359,334.2861
BR_0001349,765.15,0.92,20.97,1385.98,6230
BR_0001364,904.39,1.75,20.77,1432.24,1370
BR_0001369,742.29,1.11,21.05,1391.13,10100
BR_0001374,789.2,1.62,20.47,1294.94,1350
BR_0001377,754.74,1.59,20.81,1290.72,1870
BR_0001379,691.68,1.23,21.27,1358.79,15900
BR_0001382,599.51,1.26,21.86,1230.02,855
BR_0001391,859.17,1.92,21.16,1460.69,3060
BR_0001402,816.16,1.82,21.73,1409.1,5270
BR_0001404,689.61,1.39,21.45,1356.12,24200
BR_0001411,796.46,2.24,21.55,1450.41,1260
BR_0001414,753.18,1.72,21.63,1355.71,10200
BR_0001416,774.88,1.23,21.62,1314.9,1970
BR_0001420,683.85,1.36,21.61,1326.82,40500
BR_0001421,777.64,1.04,21.18,1255,2570
BR_0001422,600.56,0.93,22.06,1111.44,622
BR_0001423,515.15,1.72,22.74,1048.48,2670
BR_0001424,583.45,1.32,22.07,1153.62,9770
BR_0001427,450.96,1.38,23.24,1043.53,1390
BR_0001428,635.1,1.32,21.82,1265.43,55100
BR_0001432,542.23,1.83,23.04,1175.82,3220
BR_0001436,616.1,1.37,22.06,1237.88,61200
BR_0001444,808.68,2.12,21.26,1268.26,2260
BR_0001445,798.95,2.13,21.33,1265.45,2350
BR_0001453,530,2.36,22.12,1196.83,1180
BR_0001457,767.78,3.19,20.91,1243.94,435
BR_0001459,695.03,2.38,21.61,1225.34,1330
BR_0001464,440.59,2.4,22.98,1201.46,893
BR_0001468,592.68,1.57,22.28,1223.87,76400
BR_0001470,298.23,1.66,23.85,1129.56,920
BR_0001472,567.48,1.56,22.53,1215.63,82100
BR_0001475,801.59,1.24,23.56,1269.58,88
BR_0001481,790.78,1.72,21.8,1238.03,1690
BR_0001484,509.74,3.29,23.67,1170.64,152
BR_0001485,1011.17,4.07,20.91,1255.09,205
BR_0001487,861.62,1.92,20.72,1230.48,566
BR_0001488,846.55,2.6,20.92,1224.04,1010
BR_0001491,695.83,2.69,21.52,1192.91,2720
BR_0001492,911.85,2.63,20.91,1223.09,410
BR_0001494,732.69,2.88,22.15,1192.48,1420
BR_0001495,668.89,2.81,21.83,1189.32,4510
BR_0001497,611.66,2.63,21.86,1183.51,5170
BR_0001499,285.95,2.86,23.63,1088.78,478
BR_0001505,500.48,2.07,23.11,1138.7,365
BR_0001506,591.13,2.03,22.18,1173.58,3620
BR_0001542,855.22,2.27,18.39,1548.71,407
BR_0001568,828.82,1.56,19.26,1661.67,10300
BR_0001572,1062.54,5.82,19,1695.77,171
BR_0001574,657.94,1.05,19,1590.57,36.4
BR_0001575,652.48,3.28,19.01,1493.88,39.4
BR_0001582,820.81,1.61,19.04,1660.04,12200
BR_0001583,820.81,1.61,19.04,1660.04,12200
BR_0001594,724.59,3.51,20.9,1622.25,342
BR_0001613,1000.43,2.61,19.81,1655.74,930
BR_0001620,815.35,0.81,20.33,1494.51,969
BR_0001625,899.47,1.8,19.86,1473.07,2240
BR_0001633,875.32,2.58,19.67,1560.06,1800
BR_0001635,643.27,1.91,21.26,1387.25,256
BR_0001647,446.67,0.72,21.98,1380,348
BR_0001648,354.69,0.97,22.3,1331.53,590
BR_0001649,707.1,1.6,20.84,1483.4,784
BR_0001650,752.36,1.53,20.77,1516.07,322
BR_0001657,459.64,1.49,21.84,1312.96,1280
BR_0001664,619.37,1.57,20.94,1458.39,1770
BR_0001669,669.46,1.71,20.63,1524.79,45300
BR_0001672,1210.18,3.09,19.49,1582.34,234
BR_0001676,1104.3,2.4,19.49,1495.45,170
BR_0001678,890.7,2.4,20.25,1379.59,1370
BR_0001679,765.04,2.55,21.28,1328.45,1810
BR_0001686,455.55,1.65,22.04,1299.34,1120
BR_0001687,661.11,1.73,20.73,1510.47,48900
BR_0001692,963.45,2.42,19.96,1344.11,393
BR_0001693,879.71,2.13,20.05,1333.85,744
BR_0001702,1161.7,1.89,19.89,1499.9,67
BR_0001708,569.75,6.01,21.5,1341.85,289
BR_0001718,1001.26,6.69,20.55,2059.03,79
BR_0001721,937.93,0.89,22.59,1502.71,3800
BR_0001728,910.27,0.62,22.74,1434.83,8370
BR_0001729,897.95,0.63,22.87,1442.71,10700
BR_0001730,912.27,0.51,23.29,1456.34,922
BR_0001753,937.53,0.39,22.67,1532.32,777
BR_0001756,1037.94,0.84,23.58,1592.34,1650
BR_0001761,1146.41,1.16,22.49,1488.87,113.23
BR_0001762,1115.59,0.66,22.49,1489.03,20.13
BR_0001763,1169.9,0.8,22.49,1487.94,12.12
BR_0001764,1209.25,0.93,22.49,1487.39,111.96
BR_0001765,1183.25,1.25,22.49,1482.87,15.51
BR_0001766,1197.45,0.75,22.49,1478.39,76.15
BR_0001767,1160.03,1.08,22.49,1486.55,433.49
BR_0001777,1001.78,0.89,23.06,1539.4,7690
BR_0001784,1117.571503,1.200181752,22.15790607,1422.717949,35.799
BR_0001787,1115.003437,1.005892277,22.31531314,1422.581368,203.6506
BR_0001788,1109.36,1.03,22.32,1420.53,214.99
BR_0001792,1068.56,1.09,22.28,1420.5,689.19
BR_0001796,1190.92,1.17,22.32,1465,39.69
BR_0001798,1162.93,1.43,22.32,1467.08,234.36
BR_0001800,1103.8,0.63,22.32,1458.84,120.32
BR_0001809,1098.29,0.81,22.24,1480.47,134.93
BR_0001810,1118.24,0.98,22.16,1453.5,32.15
BR_0001817,1067.9,1.04,22.3,1439.12,2132
BR_0001822,1003.37,0.93,22.29,1467.37,4130
BR_0001825,894.1,0.73,23.23,1520.24,3680
BR_0001827,946.71,0.83,23.03,1502.84,20700
BR_0001828,946.71,0.83,23.03,1502.84,20700
BR_0001831,760.96,0.74,24.07,1490.55,2360
BR_0001837,850.22,0.83,24.3,1622.54,1740
BR_0001838,886.77,1.05,24.05,1604.63,765
BR_0001840,853.18,0.89,24.24,1613.36,2830
BR_0001841,1054.6,0.88,23.47,1597.86,51
BR_0001842,888.27,0.95,23.76,1560.74,1290
BR_0001845,786.49,0.74,24.41,1554.92,1250
BR_0001847,781.88,0.79,24.32,1546.53,9590
BR_0001852,590.61,0.55,25.44,1594.49,7890
BR_0001853,616.38,0.66,25.26,1577.52,17300
BR_0001854,880.69,0.7,24.18,1636.15,1020
BR_0001855,832.87,0.52,24.44,1631.18,808
BR_0001856,797.56,0.58,24.57,1617.8,5950
BR_0001858,808.45,0.62,24.38,1621.45,1170
BR_0001859,767.7,0.6,24.61,1612.45,8750
BR_0001861,721.94,0.59,24.66,1599.34,12800
BR_0001862,659.61,0.64,25.05,1580.69,30700
BR_0001864,641.85,0.62,25.06,1508.38,1360
BR_0001866,764.95,0.53,23.45,1491.25,3760
BR_0001868,729.62,0.58,24.17,1498.01,830
BR_0001871,538.35,0.66,24.9,1350.48,756
BR_0001872,615.54,0.86,24.67,1502.41,1630
BR_0001877,736.42,0.68,24.42,1541.16,13600
BR_0001878,863.14,0.68,23.76,1618.88,638
BR_0001880,477.34,0.51,25.07,1301.63,3520
BR_0001881,828.24,0.38,23.71,1561.95,1450
BR_0001882,801.51,0.57,23.89,1552.16,3190
BR_0001884,669.39,0.57,24.31,1509.85,6850
BR_0001885,746.83,0.62,24.08,1497.82,1200
BR_0001886,717.89,0.51,24.23,1492.84,4040
BR_0001887,698.61,0.59,24.31,1481.98,4700
BR_0001888,679.91,0.6,24.34,1475.89,5220
BR_0001926,1069.39,1.03,19.69,1556.93,15400
BR_0001938,1673.12,1.35,17.1,1842.77,109
BR_0001945,1460.04,3.24,18.45,1708.56,869
BR_0001964,1101.13,2.3,18.42,1633.46,7330
BR_0001989,1054.72,1.84,18.9,1598.36,6300
BR_0001998,978.14,1.02,20.52,1538.06,884
BR_0002006,1024,0.87,20.81,1551.39,1280
BR_0002014,877.4,0.74,22.25,1522.48,202
BR_0002019,776.37,1.19,22.72,1504.96,83
BR_0002022,673.83,0.83,22.89,1483.26,267
BR_0002024,775.21,0.9,22.32,1489.38,6270
BR_0002027,737.69,0.65,23.52,1534.29,1980
BR_0002033,966.62,1.35,20.6,1507.42,76
BR_0002045,824.4359385,1.185171121,21.31774276,1472.534682,12457.58
BR_0002047,1198.4,1.89,18.74,1645.21,463
BR_0002048,1078.67,1.59,19.25,1584.37,918
BR_0002055,1128.22,1.76,18.8,1546.08,1140
BR_0002070,793.84,1.07,20.63,1436.02,12300
BR_0002073,622.38,0.44,23.31,1309.08,435
BR_0002076,737.52,0.98,21.28,1416.66,17300
BR_0002078,701.85,0.77,22.94,1486.11,263
BR_0002088,747,0.98,21.58,1429.02,34200
BR_0002095,568.65,0.44,23.59,1287.16,580
BR_0002096,564.61,0.45,23.65,1265.56,623
BR_0002097,552.39,0.44,23.76,1271.04,2070
BR_0002098,547.88,0.44,23.85,1229.01,430
BR_0002100,537.44,0.43,24.08,1250.86,4860
BR_0002104,466.79,0.37,24.91,1139.46,632
BR_0002106,469.88,0.43,24.74,1177.25,40.6
BR_0002157,859.66,0.64,19.77,1370.3,101
BR_0002167,914.13,0.53,19.34,1544.04,325
BR_0002169,775.24,0.71,19.81,1375.53,2010
BR_0002173,705.48,0.81,19.9,1249.88,1550
BR_0002181,1275.68,2.26,17.33,1679.7,955
BR_0002185,1051.9,1.87,18.63,1498.95,2180
BR_0002186,1199.67,1.98,17.4,1585.5,102
BR_0002196,1134.51,2.23,18.61,1561.99,407
BR_0002209,666.5,0.98,21.02,1314,1580
BR_0002220,816.79,0.99,20.86,1361.19,229
BR_0002225,769.15,0.65,20.86,1345.78,218
BR_0002226,769.68,0.66,20.86,1345.78,219
BR_0002233,766.1,0.82,21.3,1349.38,1070
BR_0002234,690.62,0.84,22.58,1320.15,411
BR_0002237,576.12,0.97,22.03,1289.34,187
BR_0002252,427.05,0.43,24.31,1159.99,459
BR_0002254,415.61,0.37,25.11,1119.66,105
BR_0002258,641.87,0.72,24.17,1468.62,7210
BR_0002261,555.49,0.61,24.43,1432.47,17900
BR_0002262,545.99,0.61,24.49,1421.43,19000
BR_0002263,710.61,0.79,23.07,1378.1,477000
BR_0002264,375.3151209,0.447885992,24.69046979,1094.825458,402.2738
BR_0002268,465.55,0.57,23.5,1175.45,6220
BR_0002271,573.31,0.67,24.48,1409.81,2940
BR_0002273,493.97,0.62,24.62,1367.18,14500
BR_0002279,472.13,0.61,23.86,1212.09,65.5
BR_0002280,403.81,0.44,23.54,1148.77,701
BR_0002282,541.2,0.61,24.19,1354.88,8150
BR_0002284,510.02,0.42,23.88,1367.01,2530
BR_0002286,486.9,0.5,24.21,1387.67,501
BR_0002287,476.75,0.54,24.14,1370.43,1460
BR_0002290,433.2,0.53,24.35,1346.59,13600
BR_0002291,451.11,0.56,24.42,1336.95,31000
BR_0002293,747.75,0.73,20.01,1405.65,687
BR_0002296,773.25,0.82,19.73,1388.13,532
BR_0002302,793.49,0.86,19.05,1356.26,707
BR_0002314,915.36,1.24,18.99,1374.37,1550
BR_0002317,921.49,1.14,18.81,1407.29,1690
BR_0002331,543.29,0.63,22.35,1250.69,891
BR_0002337,519.09,0.56,22.59,1166.02,900
BR_0002338,449.78,0.58,23.08,1249.24,649
BR_0002341,680.68,0.96,20.1,1347.57,3970
BR_0002348,660.71,1,20.19,1359.21,2610
BR_0002352,504.45,0.55,22.85,1195.72,1560
BR_0002359,856.11,0.57,18.21,1501.25,1340
BR_0002361,862.59,0.6,18.29,1508.02,5710
BR_0002366,978.58,0.89,18.35,1572.82,1040
BR_0002375,1026.98,0.47,18.31,1573.56,1590
BR_0002387,870.59,0.85,19.02,1474.88,18400
BR_0002389,869.78,0.84,19.06,1470.5,18700
BR_0002390,737.0987986,0.9670092,20.56346243,1404.135287,570.3515
BR_0002391,644.63,1,20.76,1489.2,820
BR_0002393,848.08,0.86,19.3,1473.24,20700
BR_0002396,595.53,0.96,21.42,1477.07,331
BR_0002401,674.0636434,0.923712766,21.75406035,1465.407692,48.2521
BR_0002408,624.3922512,0.731986531,21.75406026,1477.515385,133.7594
BR_0002412,832.94,0.83,19.43,1467.41,21900
BR_0002415,532.3748464,0.638433336,21.75406026,1443.954808,177.837
BR_0002417,636.51,0.9,21.11,1347.77,1050
BR_0002432,517.69,0.78,22.14,1296.18,4490
BR_0002434,655.89,0.72,22.81,1415.03,676000
BR_0002436,655.89,0.72,22.81,1415.03,676000
BR_0002439,585.76,0.55,22.83,1569.02,731
BR_0002443,411.7,0.42,23.93,1388.71,4470
BR_0002446,407.46,0.44,23.83,1404.2,31900
BR_0002448,861.33,1.01,18.06,1596.52,1050
BR_0002457,804.86,1.4,18.85,1582.88,8540
BR_0002460,675.72,1.5,20.17,1499.76,2610
BR_0002461,755.64,1.35,19.29,1561.27,12700
BR_0002464,614.77,1.06,20.3,1501.17,3290
BR_0002465,696.9,1.2,19.72,1543.85,19400
